archArea,atchBldArea,atchBldCnt,bcRat,bjdongCd,bldNm,block,bun,bylotCnt,crtnDay,dongNm,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcPurps,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,grndFlrCnt,heit,hhldCnt,hoCnt,indrAutoArea,indrAutoUtcnt,indrMechArea,indrMechUtcnt,itgBldCert,itgBldGrade,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmBldrgstPk,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,newPlatPlc,oudrAutoArea,oudrAutoUtcnt,oudrMechArea,oudrMechUtcnt,platArea,platGbCd,platPlc,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,sigunguCd,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,ugrndFlrCnt,useAprDay,vlRat,vlRatEstmTotArea
101.67,0,0,41.11,10200,,,0725,0,20190508,,0,0,,0,"주택, 근린생활시설",평스라브,세멘벽돌조,1,0,,2,0,0,0,0,0,0,0,0,,0043,,0,주건축물,01000,단독주택,11470-3793,10201,51.0,114703114004,0.0,0,서울특별시 양천구 목동중앙남로 51,0,0,0,0,247.3,0,서울특별시 양천구 목동 725-43번지,,,,,,,1,일반,2,일반건축물,0,3288,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,174.37,174.37,1,19770702,67.85,167.79
50.92,0,0,49.97,10200,,,0726,0,20170304,,0,0,,0,"다가구주택, 근린생활시설",스라브,"철근콘크리트조,조적조",2,0,,4,0,0,0,0,0,0,0,0,,0001,,0,주건축물,01000,단독주택,11470-8209,10201,15.0,114704142145,0.0,0,서울특별시 양천구 목동중앙남로9길 15,0,0,0,0,101.9,0,서울특별시 양천구 목동 726-1번지,,,,,,,1,일반,2,일반건축물,0,3289,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,225.48,225.48,1,19850415,170.11,173.34
60.78,0,0,0,10200,,,0726,0,20170304,,0,0,,0,다가구주택(5가구),스라브,연와조,5,0,,2,0,0,0,0,0,0,0,0,,0002,,0,주건축물,01000,단독주택,11470-5927,10201,3.0,114704142144,0.0,0,서울특별시 양천구 목동중앙남로9가길 3,0,0,0,0,0,0,서울특별시 양천구 목동 726-2번지,19900724,,,,,,1,일반,2,일반건축물,0,3290,10,(철근)콘크리트,,,11470,,,11,벽돌구조,178.14,178.14,1,19910112,0,120.06
65.38,0,0,0,10200,,,0726,0,20170304,,0,0,,0,다가구주택(5가구),스라브,연와조,5,0,,2,0,0,0,0,0,0,0,0,,0003,,0,주건축물,01000,단독주택,11470-7441,10201,5.0,114704142144,0.0,0,서울특별시 양천구 목동중앙남로9가길 5,0,0,0,0,0,0,서울특별시 양천구 목동 726-3번지,19900724,,,,,,1,일반,2,일반건축물,0,3291,10,(철근)콘크리트,,,11470,,,11,벽돌구조,191.94,191.94,1,19901211,0,129.26
161.91,0,0,59.7,10200,다나네스트빌,,0726,0,20170304,,0,0,,0,공동주택(다세대주택),평스라브,철근콘크리트구조,0,0,,5,14.3,8,0,0,6,0,0,0,,0004,,0,주건축물,02000,공동주택,11470-5992,10201,13.0,114704142145,0.0,0,서울특별시 양천구 목동중앙남로9길 13,0,2,0,0,271.2,0,서울특별시 양천구 목동 726-4번지,20030627,1101,신축허가,3140081,건축과,2003,2,집합,3,표제부,0,3292,10,(철근)콘크리트,,,11470,,20030922,21,철근콘크리트구조,636.64,636.64,0,20031212,234.75,636.64
156.73,0,0,59.8,10200,청운블루씨티,,0726,1,20190530,,0,0,,0,다세대주택,평스라브,철근콘크리트구조,0,0,,5,14.85,12,0,117.04,4,0,0,0,,0006,,0,주건축물,02000,공동주택,11470-100201665,10201,9.0,114704142145,0.0,0,서울특별시 양천구 목동중앙남로9길 9,0,4,0,0,262.1,0,서울특별시 양천구 목동 726-6번지,20110722,1101,신축허가,3140136,건축과,2011,2,집합,3,표제부,0,3293,10,(철근)콘크리트,,1,11470,,20120116,21,철근콘크리트구조,522.56,522.56,0,20120731,199.37,522.56
113.4,0,0,59.9683,10200,,,0726,0,20190530,,0,0,,0,공동주택(다세대주택),경사지붕,철근콘크리트구조,0,0,,5,16.35,8,0,0,0,0,0,0,,0008,,0,주건축물,02000,공동주택,11470-100218205,10201,7.0,114704142145,1.0,0,서울특별시 양천구 목동중앙남로9길 7-1,69,6,0,0,189.1,0,서울특별시 양천구 목동 726-8번지,20150814,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,3294,90,기타지붕,,1,11470,,20150821,21,철근콘크리트구조,376.56,376.56,0,20160502,199.1327,376.56
92.43,0,0,0,10200,,,0726,0,20200427,,0,0,,0,"주택, 근린생활시설",스라브,"연와조, 벽돌구조",1,0,,3,0,0,0,0,0,0,0,0,,0009,,0,주건축물,01000,단독주택,11470-11916,10201,7.0,114704142145,0.0,0,서울특별시 양천구 목동중앙남로9길 7,0,2,0,0,0,0,서울특별시 양천구 목동 726-9번지,19900314,,,,,,1,일반,2,일반건축물,0,3295,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,369.72,369.72,1,19901103,0,277.29
93.59,0,0,49.54,10200,,,0726,0,20190326,,0,0,,0,"주택, 근린생활시설",평슬라브,"시멘벽돌조, 벽돌구조",3,0,,5,0,0,0,0,0,0,0,0,,0010,,0,주건축물,01000,단독주택,11470-21237,10201,3.0,114704142145,0.0,0,서울특별시 양천구 목동중앙남로9길 3,0,0,0,0,188.9,0,서울특별시 양천구 목동 726-10번지,19910723,,,,,,1,일반,2,일반건축물,0,3296,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,392.55,475.34,1,19920526,207.81,392.55
114.72,0,0,59.78,10200,,,0726,0,20171118,,0,0,,0,다가구주택,평스라브,연와조,7,0,,3,10.2,0,0,12.22,1,0,0,0,,0011,,0,주건축물,01000,단독주택,11470-7305,10201,5.0,114704142145,0.0,0,서울특별시 양천구 목동중앙남로9길 5,35.22,2,0,0,191.9,0,서울특별시 양천구 목동 726-11번지,19940827,,,,,,1,일반,2,일반건축물,0,3297,10,(철근)콘크리트,,,11470,,19940831,11,벽돌구조,397.76,397.76,1,19950315,149.81,287.5
75.56,0,0,0,10200,,,0726,0,20170304,,0,0,,0,"주택, 근린생활시설",스라브즙,"연와조, 철근콘크리트조",1,0,,3,0,0,0,0,0,0,0,0,,0012,,0,주건축물,01000,단독주택,11470-5640,10201,47.0,114703114004,0.0,0,서울특별시 양천구 목동중앙남로 47,0,0,0,0,0,0,서울특별시 양천구 목동 726-12번지,,,,,,,1,일반,2,일반건축물,0,3298,10,(철근)콘크리트,,,11470,,,11,벽돌구조,251.46,251.46,1,19830829,0,226.68
74.88,0,0,0,10200,,,0726,0,20200427,,0,0,,0,"주택, 근린생활시설",스라브,"세멘벽돌조, 철근콘크리트조",1,0,,3,0,0,0,0,0,0,0,0,,0013,,0,주건축물,01000,단독주택,11470-12899,10201,45.0,114703114004,0.0,0,서울특별시 양천구 목동중앙남로 45,0,0,0,0,0,0,서울특별시 양천구 목동 726-13번지,,,,,,,1,일반,2,일반건축물,0,3299,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,259.29,259.29,1,19860310,0,209.61
78.54,0,0,0,10200,,,0726,0,20171118,,0,0,,0,"주택, 근린생활시설",스라브,"세멘벽돌조, 철근콘크리트조",1,0,,3,0,0,0,0,0,0,0,0,,0014,,0,주건축물,01000,단독주택,11470-20977,10201,43.0,114703114004,0.0,0,서울특별시 양천구 목동중앙남로 43,0,0,0,0,0,0,서울특별시 양천구 목동 726-14번지,,,,,,,1,일반,2,일반건축물,0,3300,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,267.78,267.78,1,19860310,0,218.28
80.02,0,0,0,10200,,,0726,0,20171118,,0,0,,0,"근린생활시설, 주택",스라브,"연와조, 벽돌구조",3,0,,4,0,0,0,0,0,0,0,0,,0015,,0,주건축물,01000,단독주택,11470-4708,10201,2.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 2,0,3,0,0,0,0,서울특별시 양천구 목동 726-15번지,19900330,,,,,,1,일반,2,일반건축물,0,3301,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,419.01,419.01,1,19901220,0,310.41
82.32,0,0,0,10200,,,0726,0,20190420,,0,0,,0,다가구주택(5가구),스라브,연와조,5,0,,2,0,0,0,0,0,0,0,0,,0016,,0,주건축물,01000,단독주택,11470-6320,10201,4.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 4,0,0,0,0,0,0,서울특별시 양천구 목동 726-16번지,19910218,,,,,,1,일반,2,일반건축물,0,3302,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,246.94,246.94,1,19910710,0,163.02
78.95,0,0,52.63,10200,,,0726,0,20170304,,0,0,,0,다가구주택(5가구),평슬라브,연와조,5,0,,2,7.6,0,0,0,0,0,0,0,,0017,,0,주건축물,01000,단독주택,11470-7490,10201,6.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 6,23,2,0,0,150,0,서울특별시 양천구 목동 726-17번지,19921209,,,,,,1,일반,2,일반건축물,0,3303,10,(철근)콘크리트,,,11470,,19930303,11,벽돌구조,220.96,220.96,1,19931222,96.9,145.35
92.5,0,0,59.07,10200,목4동시장고객지원센터,,0726,0,20190530,,0,0,,0,제2종근린생활시설(사무소),평슬래브,철근콘크리트구조,0,0,,3,10.3,0,0,0,0,0,0,0,,0018,,0,주건축물,18000,창고시설,11470-100207101,10201,8.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 8,0,2,0,0,156.6,0,서울특별시 양천구 목동 726-18번지,20130304,,,,,,1,일반,2,일반건축물,0,3304,90,기타지붕,,1,11470,,20130327,21,철근콘크리트구조,333.27,333.27,1,20131121,143.4,224.57
71.94,0,0,55,10200,,,0726,0,20200427,,0,0,,0,다가구주택(5가구),평스라브,연와조,5,0,,2,0,0,0,0,0,0,0,0,,0019,,0,주건축물,01000,단독주택,11470-10091,10201,10.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 10,0,0,0,0,130.8,0,서울특별시 양천구 목동 726-19번지,19910902,,,,,,1,일반,2,일반건축물,0,3305,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,216.36,216.36,1,19911203,110,143.88
66.57,0,0,0,10200,,,0726,0,20200619,,0,0,,0,단독주택,평스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0020,,0,주건축물,01000,단독주택,11470-3951,10201,10.0,114704142143,1.0,0,서울특별시 양천구 목동중앙남로7길 10-1,0,0,0,0,0,0,서울특별시 양천구 목동 726-20번지,19900327,,,,,,1,일반,2,일반건축물,0,3306,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,199.71,199.71,1,19900712,0,133.14
94.33,0,0,59.44,10200,목동 어린이집,,0726,0,20200708,,0,0,,0,노유자시설,평지붕,철근콘크리트구조,0,0,,3,8.4,0,0,0,0,0,0,0,,0021,,0,주건축물,11000,노유자시설,11470-15100,10201,12.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 12,11.5,1,0,0,158.7,0,서울특별시 양천구 목동 726-21번지,20070314,1101,신축허가,3140081,건축과,2007,1,일반,2,일반건축물,0,3307,10,(철근)콘크리트,,1,11470,,20070402,21,철근콘크리트구조,236.57,236.57,0,20070716,149.07,236.57
278.09,0,0,58.87,10200,감성,,0726,1,20220411,,0,0,,0,제1.2종근린생활시설 및 단독주택,경사지붕,철근콘크리트구조,1,0,,5,18.26,0,0,0,8,0,0,0,,0022,,0,주건축물,04000,제2종근린생활시설,11470-100193465,10201,14.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 14,0,0,0,0,472.4,0,서울특별시 양천구 목동 726-22번지,20100701,1101,신축허가,3140136,건축과,2010,1,일반,2,일반건축물,1,3308,10,(철근)콘크리트,,1,11470,,20100809,21,철근콘크리트구조,1288.41,1288.41,1,20110512,199.78,943.74
138.79,0,0,0,10200,,,0726,0,20170304,,0,0,,0,다가구주택,스라브,연와조,8,0,,2,0,0,0,0,0,0,0,0,,0024,,0,주건축물,01000,단독주택,11470-3558,10201,7.0,114704142144,0.0,0,서울특별시 양천구 목동중앙남로9가길 7,0,0,0,0,0,0,서울특별시 양천구 목동 726-24번지,19900731,,,,,,1,일반,2,일반건축물,0,3309,10,(철근)콘크리트,,,11470,,,11,벽돌구조,416.37,416.37,1,19901215,0,277.58
127.63,0,0,54.29,10200,,,0726,0,20180914,,0,0,,0,제1종근린생활시설,경사지붕,철근콘크리트구조,0,0,,2,9.4,0,2,0,0,0,0,0,,0025,,0,주건축물,03000,제1종근린생활시설,11470-100227948,10201,20.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 20,0,2,0,0,235.1,0,서울특별시 양천구 목동 726-25번지,20170212,1101,신축허가,3140176,건축과,2017,1,일반,2,일반건축물,0,3310,10,(철근)콘크리트,,0,11470,,20180208,21,철근콘크리트구조,232.75,232.75,0,20180608,99,232.75
75.99,0,0,59.6,10200,,,0727,0,20200427,,0,0,,0,다가구주택(7가구),평슬라브,"철근콘크리트조, 연와조",7,0,,3,10.2,0,0,0,0,0,0,0,,0001,,0,주건축물,01000,단독주택,11470-12624,10201,13.0,114704142144,0.0,0,서울특별시 양천구 목동중앙남로9가길 13,23,2,0,0,127.5,0,서울특별시 양천구 목동 727-1번지,19921229,,,,,,1,일반,2,일반건축물,0,3311,10,(철근)콘크리트,,0,11470,,19930206,21,철근콘크리트구조,292.95,292.95,1,19930527,174.4,222.37
67.31,0,0,0,10200,,,0727,0,20200427,,0,0,,0,주택,세멘와즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0002,,0,주건축물,01000,단독주택,11470-12663,10201,17.0,114704142144,0.0,0,서울특별시 양천구 목동중앙남로9가길 17,0,0,0,0,0,0,서울특별시 양천구 목동 727-2번지,,,,,,,1,일반,2,일반건축물,0,3312,20,기와,,0,11470,,,11,벽돌구조,89.43,89.43,1,19761216,0,67.31
145.55,0,0,55.96,10200,모던빌,,0727,1,20171118,,0,0,,0,다세대주택,평스라브,철근콘크리트,0,0,,4,12.7,9,0,0,0,0,0,0,,0003,,0,주건축물,02000,공동주택,11470-20815,10201,19.0,114704142144,0.0,0,서울특별시 양천구 목동중앙남로9가길 19,69,6,0,0,260.1,0,서울특별시 양천구 목동 727-3번지,20020227,,,,,,2,집합,3,표제부,0,3313,10,(철근)콘크리트,,,11470,,20020417,21,철근콘크리트구조,624.06,624.06,1,20020829,191.7,498.6
74.05,0,0,0,10200,,,0727,0,20170304,,0,0,,0,"주택, 근린생활시설",세멘와즙,세멘벽돌조,1,0,,2,0,0,0,0,0,0,0,0,,0004,,0,주건축물,01000,단독주택,11470-20370,10201,22.0,114704142142,0.0,0,서울특별시 양천구 목동중앙남로5길 22,0,0,0,0,0,0,서울특별시 양천구 목동 727-4번지,,,,,,,1,일반,2,일반건축물,0,3314,20,기와,,,11470,,,11,벽돌구조,148.1,148.1,1,19770831,0,141.16
74.02,0,0,0,10200,,,0727,0,20170304,,0,0,,0,주택,세멘와즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0005,,0,주건축물,01000,단독주택,11470-6204,10201,20.0,114704142142,0.0,0,서울특별시 양천구 목동중앙남로5길 20,0,0,0,0,0,0,서울특별시 양천구 목동 727-5번지,,,,,,,1,일반,2,일반건축물,0,3315,20,기와,,,11470,,,11,벽돌구조,81.29,81.29,1,19761005,0,74.02
79.91,0,0,59.01,10200,,,0727,0,20200218,,0,0,,0,다가구주택,평슬라브,연와조,5,0,,2,6.5,0,0,0,0,0,0,0,,0007,,0,주건축물,01000,단독주택,11470-19253,10201,16.0,114704142142,5.0,0,서울특별시 양천구 목동중앙남로5길 16-5,23,2,0,0,135.4,0,서울특별시 양천구 목동 727-7번지,19930303,,,,,,1,일반,2,일반건축물,0,3316,10,(철근)콘크리트,,0,11470,,19930309,11,벽돌구조,213.77,213.77,1,19930609,106.44,144.12
79.06,0,0,58.48,10200,행운빌라,,0727,0,20190530,,0,0,,0,다세대주택,평스라브,철근콘크리트구조,0,0,,4,12.2,6,0,47.79,3,0,0,0,,0008,,0,주건축물,02000,공동주택,11470-100184087,10201,16.0,114704142142,9.0,0,서울특별시 양천구 목동중앙남로5길 16-9,34.5,3,0,0,135.2,0,서울특별시 양천구 목동 727-8번지,20060503,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,3317,10,(철근)콘크리트,,1,11470,,20080410,21,철근콘크리트구조,285.14,237.35,0,20081125,210.9,285.14
79.2,0,0,59.86,10200,풀하우스,,0727,0,20190530,,0,0,,0,다세대주택,(철근)콘크리트,철근콘크리트구조,0,0,,4,12.1,6,0,69,6,0,0,0,,0009,,0,주건축물,02000,공동주택,11470-8044,10201,16.0,114704142142,10.0,0,서울특별시 양천구 목동중앙남로5길 16-10,0,0,0,0,132.3,0,서울특별시 양천구 목동 727-9번지,20060524,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,3318,10,(철근)콘크리트,,1,11470,,20060920,21,철근콘크리트구조,246.96,246.96,0,20071228,186.67,246.96
172.87,0,0,59.69,10200,대성주택,,0727,1,20200424,,0,0,,0,공동주택(다세대주택),(철근)콘크리트,철근콘크리트구조,0,0,,5,16,9,0,74.5,6,0,0,0,,0010,,0,주건축물,02000,공동주택,11470-100235568,10201,16.0,114704142142,8.0,0,서울특별시 양천구 목동중앙남로5길 16-8,25,2,0,0,289.6,0,서울특별시 양천구 목동 727-10번지,20191017,1101,신축허가,3140231,건축과,2019,2,집합,3,표제부,0,3319,10,(철근)콘크리트,VII-0.204g,1,11470,,20191113,21,철근콘크리트구조,558.58,558.58,0,20200422,192.88,558.58
115.34,0,0,0,10200,,,0727,0,20200427,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,3,0,8,0,0,0,0,0,0,,0012,,0,주건축물,02000,공동주택,11470-12509,10201,16.0,114704142142,4.0,0,서울특별시 양천구 목동중앙남로5길 16-4,0,0,0,0,0,0,서울특별시 양천구 목동 727-12번지,19901211,,,,,,2,집합,3,표제부,0,3320,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,440.58,440.58,1,19910522,0,328.52
78.79,0,0,54.38,10200,,,0727,0,20210617,,0,0,,0,제2종근린생활시설(사무소),샌드위치지붕판넬,연와조,0,0,,2,8,0,4,0,0,0,0,0,,0014,,0,주건축물,04000,제2종근린생활시설,11470-4567,10201,16.0,114704142142,0.0,0,서울특별시 양천구 목동중앙남로5길 16,11.5,1,0,0,144.9,0,서울특별시 양천구 목동 727-14번지,,,,,,,1,일반,2,일반건축물,0,3321,20,기와,,0,11470,,,11,벽돌구조,136.82,0,1,19771125,85.53,123.93
70.35,0,0,0,10200,,,0727,0,20170304,,0,0,,0,주택,평슬라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0015,,0,주건축물,01000,단독주택,11470-4791,10201,14.0,114704142142,0.0,0,서울특별시 양천구 목동중앙남로5길 14,0,0,0,0,0,0,서울특별시 양천구 목동 727-15번지,19900221,,,,,,1,일반,2,일반건축물,0,3322,10,(철근)콘크리트,,,11470,,,11,벽돌구조,211.05,211.05,1,19900725,0,140.7
82.26,0,0,59.31,10200,,,0727,0,20190530,,0,0,,0,공동주택(다세대주택),평스라브,철근콘크리트구조,0,0,,4,11.7,5,0,34.5,3,0,0,0,,0016,,0,주건축물,02000,공동주택,11470-4556,10201,12.0,114704142142,0.0,0,서울특별시 양천구 목동중앙남로5길 12,23,2,0,0,138.7,0,서울특별시 양천구 목동 727-16번지,20060927,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,3323,10,(철근)콘크리트,,1,11470,,20061206,21,철근콘크리트구조,212.85,212.85,0,20070430,153.46,212.85
64.73,0,0,0,10200,,,0727,0,20170304,,0,0,,0,주택,평슬라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0017,,0,주건축물,01000,단독주택,11470-3942,10201,10.0,114704142142,3.0,0,서울특별시 양천구 목동중앙남로5길 10-3,0,0,0,0,0,0,서울특별시 양천구 목동 727-17번지,19900213,,,,,,1,일반,2,일반건축물,0,3324,10,(철근)콘크리트,,,11470,,,11,벽돌구조,194.19,194.19,1,19900626,0,129.46
76.26,0,0,0,10200,,,0727,0,20170304,,0,0,,0,주택,평슬라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0018,,0,주건축물,01000,단독주택,11470-9924,10201,10.0,114704142142,5.0,0,서울특별시 양천구 목동중앙남로5길 10-5,0,0,0,0,0,0,서울특별시 양천구 목동 727-18번지,19900809,,,,,,1,일반,2,일반건축물,0,3325,10,(철근)콘크리트,,,11470,,,11,벽돌구조,225.42,225.42,1,19910105,0,149.16
76.26,0,0,0,10200,,,0727,0,20170304,,0,0,,0,단독주택,평슬라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0019,,0,주건축물,01000,단독주택,11470-19008,10201,10.0,114704142142,7.0,0,서울특별시 양천구 목동중앙남로5길 10-7,0,0,0,0,0,0,서울특별시 양천구 목동 727-19번지,19900809,,,,,,1,일반,2,일반건축물,0,3326,10,(철근)콘크리트,,,11470,,,11,벽돌구조,225.42,225.42,1,19901226,0,149.16
82.26,0,0,55.81,10200,목동다세대주택,,0727,0,20190530,,0,0,,0,공동주택(다세대주택),(철근)콘크리트,철근콘크리트구조,0,0,,4,10.9,6,0,48.65,4,0,0,0,,0020,,0,주건축물,02000,공동주택,11470-10746,10201,11.0,114704142143,0.0,0,서울특별시 양천구 목동중앙남로7길 11,23,2,0,0,147.4,0,서울특별시 양천구 목동 727-20번지,20060508,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,3327,10,(철근)콘크리트,,1,11470,,20060828,21,철근콘크리트구조,257.34,257.34,0,20061227,174.59,257.34
64.92,0,0,0,10200,,,0727,0,20170304,,0,0,,0,다가구주택,평슬라브,연와조,5,0,,2,0,0,0,0,0,0,0,0,,0021,,0,주건축물,01000,단독주택,11470-21321,10201,10.0,114704142142,9.0,0,서울특별시 양천구 목동중앙남로5길 10-9,0,0,0,0,0,0,서울특별시 양천구 목동 727-21번지,19900507,,,,,,1,일반,2,일반건축물,0,3328,10,(철근)콘크리트,,,11470,,,11,벽돌구조,194.76,194.76,1,19901102,0,129.84
142.11,0,0,57.76,10200,대휘스위트빌,,0727,0,20200427,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,4,13.05,9,0,66.06,5,0,0,0,,0022,,0,주건축물,02000,공동주택,11470-11119,10201,10.0,114704142142,10.0,0,서울특별시 양천구 목동중앙남로5길 10-10,12,1,0,0,246,0,서울특별시 양천구 목동 727-22번지,20020423,,,,,,2,집합,3,표제부,0,3329,10,(철근)콘크리트,,0,11470,,20020604,21,철근콘크리트구조,658.41,658.41,1,20021115,213.12,524.28
76,0,0,59.8,10200,가진빌라,,0727,0,20190530,,0,0,,0,다세대주택,(철근)콘크리트(평스라브),철근콘크리트구조,0,0,,4,10.8,4,0,68.08,3,0,0,0,,0024,,0,주건축물,02000,공동주택,11470-9424,10201,10.0,114704142142,8.0,0,서울특별시 양천구 목동중앙남로5길 10-8,11.5,1,0,0,127.1,0,서울특별시 양천구 목동 727-24번지,20060605,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,3330,10,(철근)콘크리트,,1,11470,,20071115,21,철근콘크리트구조,267,267,0,20080129,156.51,198.92
