"시도별","시점","15세이상인구[천명]","경제활동인구[천명]","취업자[천명]","실업자[천명]","비경제활동인구[천명]","경제활동참가율[%]","실업률[%]","고용률[%]","15-64세 고용률[%]",
"계","2022.03 월","45219.3","28627.1","27754","873.1","16592.2","63.3","3","61.4","67.8",
"계","2022.04 월","45233.4","28942.1","28078.2","863.8","16291.3","64","3","62.1","68.4",
"계","2022.05 월","45245.1","29373.9","28484.5","889.4","15871.3","64.9","3","63","69.2",
"계","2022.06 월","45248.5","29366.1","28478.4","887.7","15882.3","64.9","3","62.9","69.1",
"계","2022.07 월","45257.6","29311","28474.6","836.4","15946.6","64.8","2.9","62.9","69.1",
"계","2022.08 월","45270.4","29024.5","28410","614.6","16245.9","64.1","2.1","62.8","68.9",
"계","2022.09 월","45283.5","29092.7","28389.2","703.5","16190.8","64.2","2.4","62.7","68.9",
"서울특별시","1999.06 월","7937","4857","4511","346","3080","61.2","7.1","56.8","59.3",
"서울특별시","1999.07 월","7943","4871","4502","370","3072","61.3","7.6","56.7","59.2",
"서울특별시","1999.08 월","7949","4822","4495","326","3127","60.7","6.8","56.5","59.1",
"서울특별시","1999.09 월","7955","4848","4576","272","3108","60.9","5.6","57.5","60",
"서울특별시","1999.10 월","7962","4881","4599","282","3081","61.3","5.8","57.8","60.3",
"서울특별시","1999.11 월","7967","4914","4651","263","3053","61.7","5.4","58.4","61",
"서울특별시","1999.12 월","7974","4923","4631","292","3051","61.7","5.9","58.1","60.6",
"서울특별시","2000.01 월","7982.3","4915.1","4587.8","327.2","3067.3","61.6","6.7","57.5","60.1",
"서울특별시","2000.02 월","7988.2","4884.3","4568","316.3","3104","61.1","6.5","57.2","59.8",
"서울특별시","2000.03 월","7994.1","4852.2","4567.1","285","3142","60.7","5.9","57.1","59.7",
"서울특별시","2000.04 월","8000.8","4857.8","4601.2","256.6","3143","60.7","5.3","57.5","60.1",
"서울특별시","2000.05 월","8009.2","4929","4707.9","221","3080.2","61.5","4.5","58.8","61.4",
"서울특별시","2000.06 월","8016.6","4903.4","4695.1","208.2","3113.3","61.2","4.2","58.6","61.2",
"서울특별시","2000.07 월","8020.2","4969.2","4740.1","229.1","3051","62","4.6","59.1","61.8",
"서울특별시","2000.08 월","8025.7","4899.7","4676.3","223.4","3126","61.1","4.6","58.3","60.9",
"서울특별시","2000.09 월","8030.8","4951.4","4727.4","224","3079.3","61.7","4.5","58.9","61.5",
"서울특별시","2000.10 월","8034.9","4937.1","4727.5","209.5","3097.9","61.4","4.2","58.8","61.5",
"서울특별시","2000.11 월","8038.4","4950","4716.7","233.4","3088.4","61.6","4.7","58.7","61.3",
"서울특별시","2000.12 월","8043.4","4967.5","4706","261.5","3075.9","61.8","5.3","58.5","61.2",
"서울특별시","2001.01 월","8046.4","4917.4","4636.6","280.8","3129","61.1","5.7","57.6","60.3",
"서울특별시","2001.02 월","8049","4900.8","4586.6","314.2","3148.2","60.9","6.4","57","59.6",
"서울특별시","2001.03 월","8051.7","4918.2","4618.2","300","3133.5","61.1","6.1","57.4","60",
"서울특별시","2001.04 월","8053.9","4987","4740.9","246","3066.9","61.9","4.9","58.9","61.6",
"서울특별시","2001.05 월","8057.4","5003.6","4774.8","228.9","3053.7","62.1","4.6","59.3","62",
"서울특별시","2001.06 월","8061.6","4980.3","4760.9","219.4","3081.3","61.8","4.4","59.1","61.8",
"서울특별시","2001.07 월","8065","4996.8","4777.3","219.5","3068.2","62","4.4","59.2","62",
"서울특별시","2001.08 월","8066.7","4952.4","4729.4","223.1","3114.3","61.4","4.5","58.6","61.4",
"서울특별시","2001.09 월","8066.9","4981","4790.5","190.5","3085.9","61.7","3.8","59.4","62.1",
"서울특별시","2001.10 월","8067.8","5014.9","4812.4","202.5","3052.9","62.2","4","59.6","62.4",
"서울특별시","2001.11 월","8069.3","5036.8","4830.5","206.3","3032.6","62.4","4.1","59.9","62.6",
"서울특별시","2001.12 월","8069.6","4991.5","4770.5","221","3078.2","61.9","4.4","59.1","61.9",
"서울특별시","2002.01 월","8072","5016.4","4751.5","264.9","3055.5","62.1","5.3","58.9","61.7",
"서울특별시","2002.02 월","8073.3","4981.7","4738.2","243.5","3091.6","61.7","4.9","58.7","61.5",
"서울특별시","2002.03 월","8073.7","5024","4792.9","231.2","3049.7","62.2","4.6","59.4","62.2",
"서울특별시","2002.04 월","8074.2","5047","4826.5","220.5","3027.2","62.5","4.4","59.8","62.6",
"서울특별시","2002.05 월","8074.2","5032.5","4828.4","204.1","3041.7","62.3","4.1","59.8","62.6",
"서울특별시","2002.06 월","8075.1","5056.8","4855.6","201.2","3018.4","62.6","4","60.1","63",
"서울특별시","2002.07 월","8077.6","5063.2","4865.8","197.4","3014.4","62.7","3.9","60.2","63.2",
"서울특별시","2002.08 월","8080.6","5007.4","4790.2","217.2","3073.2","62","4.3","59.3","62.2",
"서울특별시","2002.09 월","8082.9","4995","4812.2","182.8","3087.9","61.8","3.7","59.5","62.4",
"서울특별시","2002.10 월","8087","5012.2","4808.6","203.7","3074.8","62","4.1","59.5","62.3",
"서울특별시","2002.11 월","8088.7","5023.2","4815.8","207.4","3065.5","62.1","4.1","59.5","62.5",
"서울특별시","2002.12 월","8091.8","5031.8","4795.1","236.8","3059.9","62.2","4.7","59.3","62.3",
"서울특별시","2003.01 월","8096.1","5025.7","4777.6","248.1","3070.4","62.1","4.9","59","62.2",
"서울특별시","2003.02 월","8099.5","5021.7","4765.4","256.3","3077.8","62","5.1","58.8","62",
"서울특별시","2003.03 월","8102.8","5015.2","4783.5","231.7","3087.7","61.9","4.6","59","62.3",
"서울특별시","2003.04 월","8106.8","5001.8","4788.3","213.5","3105","61.7","4.3","59.1","62.4",
"서울특별시","2003.05 월","8111.1","5054.9","4834.8","220.1","3056.2","62.3","4.4","59.6","62.9",
"서울특별시","2003.06 월","8113.6","5055","4827.2","227.8","3058.5","62.3","4.5","59.5","62.8",
"서울특별시","2003.07 월","8117.9","5077.3","4851.4","225.8","3040.6","62.5","4.4","59.8","63.1",
"서울특별시","2003.08 월","8120.7","4989.5","4756.3","233.2","3131.2","61.4","4.7","58.6","61.8",
"서울특별시","2003.09 월","8124","5036.6","4822.5","214.1","3087.5","62","4.3","59.4","62.7",
"서울특별시","2003.10 월","8127.7","5045.7","4818.6","227.1","3082","62.1","4.5","59.3","62.7",
"서울특별시","2003.11 월","8130.7","5099.5","4856.1","243.4","3031.2","62.7","4.8","59.7","63",
"서울특별시","2003.12 월","8134.5","5098.2","4855.5","242.7","3036.2","62.7","4.8","59.7","63.1",
"서울특별시","2004.01 월","8139.8","5120.4","4875","245.4","3019.4","62.9","4.8","59.9","63.4",
"서울특별시","2004.02 월","8143.1","5151.7","4884.5","267.1","2991.5","63.3","5.2","60","63.4",
"서울특별시","2004.03 월","8146.4","5148.3","4894.1","254.2","2998.1","63.2","4.9","60.1","63.5",
"서울특별시","2004.04 월","8149.5","5163.3","4927.9","235.4","2986.2","63.4","4.6","60.5","63.9",
"서울특별시","2004.05 월","8152.7","5141.7","4924.8","216.9","3011","63.1","4.2","60.4","63.9",
"서울특별시","2004.06 월","8156.9","5149.6","4932","217.6","3007.3","63.1","4.2","60.5","64",
"서울특별시","2004.07 월","8161.2","5144.1","4896.9","247.2","3017.1","63","4.8","60","63.6",
"서울특별시","2004.08 월","8163.7","5080.2","4833.6","246.6","3083.5","62.2","4.9","59.2","62.7",
"서울특별시","2004.09 월","8165.9","5198.7","4966.1","232.6","2967.3","63.7","4.5","60.8","64.4",
"서울특별시","2004.10 월","8168.3","5194.8","4959.3","235.5","2973.5","63.6","4.5","60.7","64.3",
"서울특별시","2004.11 월","8169.7","5203.6","4959.2","244.4","2966","63.7","4.7","60.7","64.2",
"서울특별시","2004.12 월","8170.8","5209.5","4949.2","260.3","2961.3","63.8","5","60.6","64.2",
"서울특별시","2005.01 월","8172.3","5170.8","4888.6","282.2","3001.5","63.3","5.5","59.8","63.5",
"서울특별시","2005.02 월","8175.2","5174.6","4892.3","282.3","3000.6","63.3","5.5","59.8","63.5",
"서울특별시","2005.03 월","8177.3","5224.3","4954.3","270","2953","63.9","5.2","60.6","64.3",
"서울특별시","2005.04 월","8179.2","5211","4964.8","246.2","2968.2","63.7","4.7","60.7","64.4",
"서울특별시","2005.05 월","8181.4","5227.7","4976.8","250.8","2953.7","63.9","4.8","60.8","64.5",
"서울특별시","2005.06 월","8183.9","5235.2","4993.3","241.9","2948.7","64","4.6","61","64.7",
"서울특별시","2005.07 월","8188.4","5209.2","4965.7","243.5","2979.2","63.6","4.7","60.6","64.4",
"서울특별시","2005.08 월","8195.2","5153.4","4917.5","235.9","3041.8","62.9","4.6","60","63.8",
"서울특별시","2005.09 월","8202.8","5184.2","4939.3","244.9","3018.6","63.2","4.7","60.2","63.9",
"서울특별시","2005.10 월","8209.8","5230.3","4984.5","245.9","2979.5","63.7","4.7","60.7","64.4",
"서울특별시","2005.11 월","8217.2","5254.4","5026.9","227.5","2962.8","63.9","4.3","61.2","64.9",
"서울특별시","2005.12 월","8223.4","5252.4","5007.5","244.8","2971","63.9","4.7","60.9","64.7",
"서울특별시","2006.01 월","8243.7","5237.9","4977.7","260.2","3005.8","63.5","5","60.4","64.3",
"서울특별시","2006.02 월","8250.8","5225.4","4946.3","279.1","3025.4","63.3","5.3","59.9","63.8",
"서울특별시","2006.03 월","8257.3","5248.6","4972.6","276","3008.7","63.6","5.3","60.2","64",
"서울특별시","2006.04 월","8265.3","5257.4","5014.5","242.9","3007.9","63.6","4.6","60.7","64.5",
"서울특별시","2006.05 월","8273.6","5251.5","5031.9","219.6","3022.1","63.5","4.2","60.8","64.7",
"서울특별시","2006.06 월","8282.1","5266.4","5048.5","217.9","3015.7","63.6","4.1","61","64.8",
"서울특별시","2006.07 월","8289.6","5254.6","5028.8","225.8","3035","63.4","4.3","60.7","64.6",
"서울특별시","2006.08 월","8296.5","5212.1","4978.5","233.6","3084.4","62.8","4.5","60","63.8",
"서울특별시","2006.09 월","8302","5236.8","5015.3","221.6","3065.1","63.1","4.2","60.4","64.3",
"서울특별시","2006.10 월","8308.3","5291.1","5044.7","246.4","3017.2","63.7","4.7","60.7","64.4",
"서울특별시","2006.11 월","8313","5311.6","5079","232.6","3001.4","63.9","4.4","61.1","64.9",
"서울특별시","2006.12 월","8318.3","5269.5","5040.6","228.9","3048.9","63.3","4.3","60.6","64.4",
"서울특별시","2007.01 월","8325.6","5271.4","5020.3","251.1","3054.2","63.3","4.8","60.3","64.1",
"서울특별시","2007.02 월","8330.9","5218.7","4978.8","239.9","3112.2","62.6","4.6","59.8","63.6",
"서울특별시","2007.03 월","8336.5","5238.5","5017.8","220.7","3098","62.8","4.2","60.2","64",
"서울특별시","2007.04 월","8342.2","5300.3","5080.2","220.2","3041.8","63.5","4.2","60.9","64.8",
"서울특별시","2007.05 월","8349.2","5330.4","5124.6","205.8","3018.9","63.8","3.9","61.4","65.4",
"서울특별시","2007.06 월","8356.6","5316.4","5120.3","196","3040.2","63.6","3.7","61.3","65.2",
"서울특별시","2007.07 월","8363.5","5342.6","5136.7","205.9","3020.9","63.9","3.9","61.4","65.4",
"서울특별시","2007.08 월","8371.3","5297.4","5091.7","205.7","3074","63.3","3.9","60.8","64.7",
"서울특별시","2007.09 월","8379.2","5324.4","5121","203.4","3054.8","63.5","3.8","61.1","64.8",
"서울특별시","2007.10 월","8387.9","5336.3","5127.6","208.6","3051.7","63.6","3.9","61.1","65.1",
"서울특별시","2007.11 월","8395.5","5338.7","5126.4","212.3","3056.7","63.6","4","61.1","65",
"서울특별시","2007.12 월","8403","5276.2","5059.2","216.9","3126.8","62.8","4.1","60.2","64.3",
"서울특별시","2008.01 월","8412","5274.3","5053.5","220.8","3137.7","62.7","4.2","60.1","64.2",
"서울특별시","2008.02 월","8419.5","5242.5","5005.8","236.7","3177.1","62.3","4.5","59.5","63.6",
"서울특별시","2008.03 월","8426.6","5302.7","5082.9","219.8","3124","62.9","4.1","60.3","64.5",
"서울특별시","2008.04 월","8433.8","5308.2","5101.9","206.3","3125.6","62.9","3.9","60.5","64.7",
"서울특별시","2008.05 월","8441.2","5324.6","5126.2","198.4","3116.7","63.1","3.7","60.7","64.9",
"서울특별시","2008.06 월","8448.9","5324.6","5121.9","202.7","3124.3","63","3.8","60.6","65",
"서울특별시","2008.07 월","8456.8","5333.8","5133.1","200.7","3123","63.1","3.8","60.7","65.1",
"서울특별시","2008.08 월","8462.7","5304.7","5088.7","216","3158","62.7","4.1","60.1","64.5",
"서울특별시","2008.09 월","8468.5","5271.4","5075.9","195.5","3197.1","62.2","3.7","59.9","64.2",
"서울특별시","2008.10 월","8474.2","5258.6","5065.8","192.8","3215.5","62.1","3.7","59.8","64",
"서울특별시","2008.11 월","8480.9","5255.7","5054.9","200.7","3225.2","62","3.8","59.6","63.9",
"서울특별시","2008.12 월","8487.1","5210.3","5008.4","201.9","3276.8","61.4","3.9","59","63.3",
"서울특별시","2009.01 월","8497.3","5213.6","4992.2","221.5","3283.7","61.4","4.2","58.8","63.1",
"서울특별시","2009.02 월","8502.4","5147.5","4894.7","252.8","3354.8","60.5","4.9","57.6","61.8",
"서울특별시","2009.03 월","8507.2","5230.4","4971.8","258.6","3276.7","61.5","4.9","58.4","62.7",
"서울특별시","2009.04 월","8512.3","5246","4983.1","262.8","3266.4","61.6","5","58.5","62.8",
"서울특별시","2009.05 월","8518.5","5252.4","5004.3","248.1","3266.1","61.7","4.7","58.7","62.9",
"서울특별시","2009.06 월","8524.6","5281.9","5039.5","242.4","3242.7","62","4.6","59.1","63.2",
"서울특별시","2009.07 월","8528.4","5263.2","5010.1","253.1","3265.2","61.7","4.8","58.7","62.9",
"서울특별시","2009.08 월","8529.5","5161.8","4931.8","229.9","3367.7","60.5","4.5","57.8","61.9",
"서울특별시","2009.09 월","8529.2","5166.8","4946.1","220.8","3362.4","60.6","4.3","58","62.1",
"서울특별시","2009.10 월","8529.1","5181.5","4983","198.5","3347.6","60.8","3.8","58.4","62.5",
"서울특별시","2009.11 월","8529.6","5243.4","5020.8","222.5","3286.3","61.5","4.2","58.9","63",
"서울특별시","2009.12 월","8529.8","5231","5016.2","214.7","3298.8","61.3","4.1","58.8","63",
"서울특별시","2010.01 월","8536.8","5230.2","4917.5","312.6","3306.6","61.3","6","57.6","62.1",
"서울특별시","2010.02 월","8536.4","5238.2","4933.6","304.6","3298.2","61.4","5.8","57.8","62.3",
"서울특별시","2010.03 월","8536.2","5246.2","4973.1","273.1","3290","61.5","5.2","58.3","62.5",
"서울특별시","2010.04 월","8535.8","5322","5051.7","270.4","3213.8","62.3","5.1","59.2","63.4",
"서울특별시","2010.05 월","8537.1","5342.1","5118.1","224.1","3195","62.6","4.2","60","64.2",
"서울특별시","2010.06 월","8537.6","5333.9","5107.9","226","3203.7","62.5","4.2","59.8","64.1",
"서울특별시","2010.07 월","8540.6","5370.7","5130.8","239.9","3169.9","62.9","4.5","60.1","64.4",
"서울특별시","2010.08 월","8543.2","5307.6","5079.3","228.3","3235.6","62.1","4.3","59.5","63.7",
"서울특별시","2010.09 월","8544.8","5308.6","5078","230.6","3236.2","62.1","4.3","59.4","63.6",
"서울특별시","2010.10 월","8546.9","5335.6","5091.3","244.3","3211.3","62.4","4.6","59.6","63.8",
"서울특별시","2010.11 월","8550.1","5318.8","5101.7","217","3231.3","62.2","4.1","59.7","64.1",
"서울특별시","2010.12 월","8554.7","5346.9","5119.1","227.7","3207.8","62.5","4.3","59.8","64.4",
"서울특별시","2011.01 월","8566.3","5289.3","5037","252.2","3277","61.7","4.8","58.8","63.4",
"서울특별시","2011.02 월","8568.2","5352.7","5072.6","280.1","3215.4","62.5","5.2","59.2","63.8",
"서울특별시","2011.03 월","8570.7","5398.5","5106.7","291.9","3172.2","63","5.4","59.6","64.1",
"서울특별시","2011.04 월","8572.4","5419.4","5150.1","269.2","3153","63.2","5","60.1","64.7",
"서울특별시","2011.05 월","8576.8","5452.3","5204","248.3","3124.6","63.6","4.6","60.7","65.3",
"서울특별시","2011.06 월","8577.4","5470.4","5229","241.5","3107","63.8","4.4","61","65.5",
"서울특별시","2011.07 월","8579.6","5456.6","5225.2","231.4","3123","63.6","4.2","60.9","65.5",
"서울특별시","2011.08 월","8580.2","5403.3","5171.2","232.1","3176.9","63","4.3","60.3","64.8",
"서울특별시","2011.09 월","8579","5359","5121.7","237.3","3220","62.5","4.4","59.7","64.3",
"서울특별시","2011.10 월","8578.9","5389.9","5173.6","216.3","3189.1","62.8","4","60.3","65",
"서울특별시","2011.11 월","8580.6","5386.6","5172.9","213.7","3194.1","62.8","4","60.3","65.1",
"서울특별시","2011.12 월","8587.2","5359.3","5130.3","229","3227.9","62.4","4.3","59.7","64.8",
"서울특별시","2012.01 월","8585.3","5322.1","5075.4","246.7","3263.2","62","4.6","59.1","64",
"서울특별시","2012.02 월","8586.1","5379.4","5086.2","293.2","3206.7","62.7","5.5","59.2","64.2",
"서울특별시","2012.03 월","8586.4","5386.7","5128.4","258.3","3199.7","62.7","4.8","59.7","64.6",
"서울특별시","2012.04 월","8585.9","5427.1","5189.6","237.5","3158.8","63.2","4.4","60.4","65.2",
"서울특별시","2012.05 월","8588.1","5457.2","5236.3","220.9","3130.8","63.5","4","61","65.7",
"서울특별시","2012.06 월","8586.8","5447.6","5216.9","230.8","3139.2","63.4","4.2","60.8","65.6",
"서울특별시","2012.07 월","8587.3","5429.7","5204.2","225.4","3157.7","63.2","4.2","60.6","65.4",
"서울특별시","2012.08 월","8586.5","5356.5","5129.1","227.4","3230","62.4","4.2","59.7","64.5",
"서울특별시","2012.09 월","8584.9","5360.1","5144.9","215.3","3224.8","62.4","4","59.9","64.5",
"서울특별시","2012.10 월","8583.6","5315.7","5125.3","190.4","3267.9","61.9","3.6","59.7","64.4",
"서울특별시","2012.11 월","8584.2","5294.3","5104.8","189.5","3290","61.7","3.6","59.5","64.3",
"서울특별시","2012.12 월","8589.8","5275.5","5096","179.6","3314.3","61.4","3.4","59.3","64.2",
"서울특별시","2013.01 월","8587.5","5277.5","5072.6","204.9","3310","61.5","3.9","59.1","64.1",
"서울특별시","2013.02 월","8588.6","5281.1","5039.3","241.8","3307.5","61.5","4.6","58.7","63.8",
"서울특별시","2013.03 월","8587.1","5314.3","5048.8","265.5","3272.8","61.9","5","58.8","63.8",
"서울특별시","2013.04 월","8586.6","5342.8","5117.1","225.7","3243.8","62.2","4.2","59.6","64.6",
"서울특별시","2013.05 월","8586.8","5379.8","5151.4","228.4","3207","62.7","4.2","60","65",
"서울특별시","2013.06 월","8587.8","5382.4","5172.1","210.4","3205.3","62.7","3.9","60.2","65.3",
"서울특별시","2013.07 월","8589.1","5370.1","5174.6","195.5","3219","62.5","3.6","60.2","65.3",
"서울특별시","2013.08 월","8591.3","5333","5133.1","199.8","3258.3","62.1","3.7","59.7","64.9",
"서울특별시","2013.09 월","8593.6","5365.5","5184","181.5","3228","62.4","3.4","60.3","65.4",
"서울특별시","2013.10 월","8595.8","5392.5","5208.8","183.7","3203.3","62.7","3.4","60.6","65.8",
"서울특별시","2013.11 월","8598.5","5406.9","5215.6","191.2","3191.6","62.9","3.5","60.7","65.8",
"서울특별시","2013.12 월","8601","5417.8","5229.3","188.6","3183.2","63","3.5","60.8","66.1",
"서울특별시","2014.01 월","8602.5","5375.9","5173.3","202.6","3226.6","62.5","3.8","60.1","65.4",
"서울특별시","2014.02 월","8605.2","5466.8","5191.6","275.2","3138.4","63.5","5","60.3","65.6",
"서울특별시","2014.03 월","8607.1","5446.2","5193.2","253","3160.9","63.3","4.6","60.3","65.3",
"서울특별시","2014.04 월","8609.1","5476.3","5210.4","265.8","3132.8","63.6","4.9","60.5","65.6",
"서울특별시","2014.05 월","8611.5","5458.7","5200","258.7","3152.8","63.4","4.7","60.4","65.4",
"서울특별시","2014.06 월","8613.8","5443","5203.6","239.3","3170.8","63.2","4.4","60.4","65.4",
