시도별,시점,15세이상인구[천명],경제활동인구[천명],취업자[천명],실업자[천명],비경제활동인구[천명],경제활동참가율[%],실업률[%],고용률[%],15-64세 고용률[%]
경기도,201708,10785.5,7010.0,6737.6,272.4,3775.4,65.0,3.9,62.5,68.0
경기도,201709,10801.4,7041.5,6779.9,261.6,3759.8,65.2,3.7,62.8,68.3
경기도,201710,10819.5,7010.1,6779.9,230.2,3809.4,64.8,3.3,62.7,68.3
경기도,201711,10837.0,7017.4,6814.9,202.5,3819.6,64.8,2.9,62.9,68.7
경기도,201712,10853.1,6949.8,6738.6,211.2,3903.3,64.0,3.0,62.1,68.4
경기도,201801,10866.1,6921.1,6671.8,249.3,3945.0,63.7,3.6,61.4,67.9
경기도,201802,10880.9,6902.2,6607.4,294.8,3978.7,63.4,4.3,60.7,67.2
경기도,201803,10892.6,7011.7,6730.4,281.3,3880.8,64.4,4.0,61.8,67.8
경기도,201804,10907.9,7077.7,6796.2,281.5,3830.2,64.9,4.0,62.3,68.2
경기도,201805,10922.3,7101.1,6846.4,254.7,3821.2,65.0,3.6,62.7,68.5
경기도,201806,10937.1,7091.7,6832.3,259.4,3845.4,64.8,3.7,62.5,68.2
경기도,201807,10959.9,7112.3,6837.5,274.8,3847.7,64.9,3.9,62.4,68.2
경기도,201808,10982.4,7098.9,6804.8,294.1,3883.6,64.6,4.1,62.0,67.6
경기도,201809,11005.3,7114.4,6867.3,247.1,3890.9,64.6,3.5,62.4,68.1
경기도,201810,11027.8,7109.2,6839.1,270.0,3918.6,64.5,3.8,62.0,67.7
경기도,201811,11049.6,7141.6,6883.9,257.7,3908.0,64.6,3.6,62.3,68.1
경기도,201812,11073.8,7016.4,6764.2,252.2,4057.5,63.4,3.6,61.1,67.3
경기도,201901,11093.4,7016.8,6710.4,306.5,4076.5,63.3,4.4,60.5,66.8
경기도,201902,11128.2,7055.9,6733.7,322.1,4072.3,63.4,4.6,60.5,66.6
경기도,201903,11153.6,7152.6,6871.2,281.4,4001.0,64.1,3.9,61.6,67.3
경기도,201904,11181.0,7227.1,6923.8,303.3,3954.0,64.6,4.2,61.9,67.6
경기도,201905,11203.9,7297.7,7003.5,294.3,3906.2,65.1,4.0,62.5,68.1
경기도,201906,11231.6,7329.7,7050.5,279.2,3901.8,65.3,3.8,62.8,68.3
경기도,201907,11254.0,7293.3,7009.1,284.2,3960.7,64.8,3.9,62.3,67.9
경기도,201908,11271.9,7225.7,6997.8,227.9,4046.2,64.1,3.2,62.1,67.6
경기도,201909,11292.3,7234.0,6991.3,242.7,4058.3,64.1,3.4,61.9,67.5
경기도,201910,11313.1,7270.2,7041.1,229.0,4043.0,64.3,3.1,62.2,67.8
경기도,201911,11332.9,7308.0,7058.2,249.8,4025.0,64.5,3.4,62.3,68.0
경기도,201912,11355.7,7299.9,7030.1,269.8,4055.8,64.3,3.7,61.9,67.9
경기도,202001,11366.4,7249.2,6956.0,293.1,4117.3,63.8,4.0,61.2,67.6
경기도,202002,11384.3,7223.5,6909.3,314.2,4160.8,63.5,4.3,60.7,66.8
경기도,202003,11397.4,7174.3,6873.9,300.4,4223.1,62.9,4.2,60.3,66.1
경기도,202004,11410.2,7137.7,6851.8,285.8,4272.5,62.6,4.0,60.0,65.8
경기도,202005,11427.7,7241.5,6944.1,297.5,4186.2,63.4,4.1,60.8,66.4
경기도,202006,11442.1,7230.0,6936.8,293.2,4212.1,63.2,4.1,60.6,66.1
경기도,202007,11460.3,7224.7,6923.1,301.5,4235.6,63.0,4.2,60.4,65.8
경기도,202008,11477.9,7132.5,6887.4,245.1,4345.3,62.1,3.4,60.0,65.3
경기도,202009,11495.2,7168.4,6900.1,268.4,4326.8,62.4,3.7,60.0,65.2
경기도,202010,11514.3,7195.2,6919.5,275.7,4319.1,62.5,3.8,60.1,65.4
경기도,202011,11535.3,7231.7,6967.1,264.7,4303.6,62.7,3.7,60.4,65.8
경기도,202012,11556.7,7107.0,6832.6,274.4,4449.7,61.5,3.9,59.1,64.9
경기도,202101,11584.6,7075.2,6711.0,364.2,4509.4,61.1,5.1,57.9,64.1
경기도,202102,11604.2,7182.0,6860.9,321.1,4422.2,61.9,4.5,59.1,65.1
경기도,202103,11623.9,7303.8,6978.9,324.9,4320.1,62.8,4.4,60.0,65.8
경기도,202104,11643.8,7376.0,7061.6,314.3,4267.9,63.3,4.3,60.6,66.3
경기도,202105,11664.0,7502.6,7178.5,324.1,4161.4,64.3,4.3,61.5,67.2
경기도,202106,11683.7,7525.0,7220.4,304.6,4158.7,64.4,4.0,61.8,67.5
경기도,202107,11704.2,7494.7,7260.8,233.8,4209.5,64.0,3.1,62.0,67.7
경기도,202108,11722.9,7438.8,7237.8,201.0,4284.1,63.5,2.7,61.7,67.3
경기도,202109,11742.9,7501.8,7265.6,236.1,4241.2,63.9,3.1,61.9,67.5
경기도,202110,11764.1,7532.3,7314.1,218.3,4231.8,64.0,2.9,62.2,67.8
경기도,202111,11787.5,7581.7,7374.8,206.9,4205.8,64.3,2.7,62.6,68.3
경기도,202112,11808.8,7545.8,7329.3,216.5,4263.1,63.9,2.9,62.1,68.3
경기도,202201,11804.5,7532.7,7287.0,245.7,4271.8,63.8,3.3,61.7,68.5
경기도,202202,11822.0,7637.2,7408.1,229.1,4184.8,64.6,3.0,62.7,69.2
경기도,202203,11837.9,7684.3,7483.1,201.2,4153.6,64.9,2.6,63.2,69.5
경기도,202204,11855.8,7820.1,7600.9,219.3,4035.7,66.0,2.8,64.1,70.2
경기도,202205,11873.0,7983.8,7737.0,246.8,3889.2,67.2,3.1,65.2,71.0
경기도,202206,11888.0,7996.4,7755.2,241.2,3891.5,67.3,3.0,65.2,71.0
경기도,202207,11895.9,7965.0,7733.2,231.8,3930.9,67.0,2.9,65.0,70.8
경기도,202208,11905.0,7857.6,7682.3,175.3,4047.4,66.0,2.2,64.5,70.3
경기도,202209,11914.1,7850.1,7665.4,184.7,4064.0,65.9,2.4,64.3,70.2
강원도,199906,1166.0,698.0,668.0,30.0,468.0,59.9,4.3,57.3,60.1
강원도,199907,1167.0,701.0,671.0,30.0,466.0,60.1,4.3,57.5,60.2
강원도,199908,1167.0,693.0,667.0,27.0,474.0,59.4,3.9,57.2,60.0
강원도,199909,1168.0,701.0,675.0,26.0,467.0,60.0,3.7,57.8,60.6
강원도,199910,1168.0,701.0,679.0,22.0,467.0,60.0,3.1,58.1,60.9
강원도,199911,1168.0,701.0,681.0,20.0,467.0,60.0,2.9,58.3,61.5
강원도,199912,1169.0,662.0,642.0,20.0,507.0,56.6,3.0,54.9,58.7
강원도,200001,1166.1,629.1,606.8,22.4,537.0,53.9,3.6,52.0,56.1
강원도,200002,1166.4,637.4,615.6,21.8,529.0,54.6,3.4,52.8,57.0
강원도,200003,1166.7,671.1,649.6,21.6,495.6,57.5,3.2,55.7,59.5
강원도,200004,1167.2,697.6,676.4,21.2,469.6,59.8,3.0,58.0,61.4
강원도,200005,1168.0,705.9,686.5,19.4,462.2,60.4,2.7,58.8,62.2
강원도,200006,1168.7,707.9,691.2,16.7,460.8,60.6,2.4,59.1,62.7
강원도,200007,1172.2,715.3,700.0,15.3,456.9,61.0,2.1,59.7,63.3
강원도,200008,1172.9,716.4,700.7,15.7,456.6,61.1,2.2,59.7,63.1
강원도,200009,1173.6,717.9,701.5,16.4,455.6,61.2,2.3,59.8,62.9
강원도,200010,1174.0,712.6,697.3,15.2,461.4,60.7,2.1,59.4,62.8
강원도,200011,1174.3,692.6,677.9,14.7,481.7,59.0,2.1,57.7,61.4
강원도,200012,1174.9,659.9,643.5,16.4,515.1,56.2,2.5,54.8,59.0
강원도,200101,1171.7,620.8,599.9,20.9,550.9,53.0,3.4,51.2,55.6
강원도,200102,1171.8,618.5,594.2,24.3,553.3,52.8,3.9,50.7,55.0
강원도,200103,1172.0,650.4,628.3,22.1,521.6,55.5,3.4,53.6,57.5
강원도,200104,1172.0,689.9,672.6,17.4,482.0,58.9,2.5,57.4,61.2
강원도,200105,1172.3,699.9,684.5,15.4,472.4,59.7,2.2,58.4,62.0
강원도,200106,1172.7,707.7,694.9,12.7,465.0,60.3,1.8,59.3,63.0
강원도,200107,1173.2,705.7,693.3,12.4,467.5,60.2,1.8,59.1,62.8
강원도,200108,1173.3,693.5,680.1,13.4,479.9,59.1,1.9,58.0,61.4
강원도,200109,1173.2,702.4,692.6,9.8,470.7,59.9,1.4,59.0,62.5
강원도,200110,1173.2,708.6,697.0,11.6,464.6,60.4,1.6,59.4,62.8
강원도,200111,1173.3,697.2,684.7,12.5,476.0,59.4,1.8,58.4,62.1
강원도,200112,1173.1,668.7,654.2,14.5,504.4,57.0,2.2,55.8,60.2
강원도,200201,1173.5,647.0,630.5,16.5,526.4,55.1,2.6,53.7,58.4
강원도,200202,1173.5,640.6,623.4,17.1,533.0,54.6,2.7,53.1,57.9
강원도,200203,1173.4,671.9,654.1,17.9,501.5,57.3,2.7,55.7,60.2
강원도,200204,1173.3,709.0,694.7,14.3,464.3,60.4,2.0,59.2,62.8
강원도,200205,1173.1,719.3,705.3,14.0,453.8,61.3,1.9,60.1,63.8
강원도,200206,1173.1,721.9,712.2,9.7,451.2,61.5,1.3,60.7,64.5
강원도,200207,1173.1,722.5,714.3,8.3,450.6,61.6,1.1,60.9,64.6
강원도,200208,1172.9,726.9,716.0,10.8,446.1,62.0,1.5,61.0,64.9
강원도,200209,1172.6,729.6,717.4,12.2,442.9,62.2,1.7,61.2,65.1
강원도,200210,1172.6,731.7,720.4,11.3,440.9,62.4,1.5,61.4,65.2
강원도,200211,1172.2,707.6,697.1,10.5,464.5,60.4,1.5,59.5,63.5
강원도,200212,1172.0,669.1,659.3,9.9,502.8,57.1,1.5,56.3,61.1
강원도,200301,1172.1,618.9,605.7,13.2,553.2,52.8,2.1,51.7,57.2
강원도,200302,1172.0,610.4,594.7,15.7,561.6,52.1,2.6,50.7,56.2
강원도,200303,1171.9,648.7,632.1,16.6,523.2,55.4,2.6,53.9,59.0
강원도,200304,1171.9,701.0,689.5,11.4,470.9,59.8,1.6,58.8,63.5
강원도,200305,1172.0,717.0,704.2,12.8,455.0,61.2,1.8,60.1,64.0
강원도,200306,1171.7,716.8,703.9,12.9,454.9,61.2,1.8,60.1,64.4
강원도,200307,1171.9,723.3,707.4,15.9,448.6,61.7,2.2,60.4,64.7
강원도,200308,1171.9,703.7,690.9,12.8,468.2,60.0,1.8,59.0,63.3
강원도,200309,1172.0,707.3,696.0,11.3,464.7,60.3,1.6,59.4,63.6
강원도,200310,1172.2,713.1,697.8,15.4,459.0,60.8,2.2,59.5,63.8
강원도,200311,1172.2,698.8,685.3,13.5,473.4,59.6,1.9,58.5,63.2
강원도,200312,1172.4,652.2,636.5,15.7,520.2,55.6,2.4,54.3,60.4
강원도,200401,1173.0,634.2,619.7,14.5,538.8,54.1,2.3,52.8,59.0
강원도,200402,1173.1,623.9,608.7,15.2,549.2,53.2,2.4,51.9,57.7
강원도,200403,1173.2,678.9,662.5,16.4,494.3,57.9,2.4,56.5,61.8
강원도,200404,1173.2,711.3,696.0,15.3,461.9,60.6,2.2,59.3,64.0
강원도,200405,1173.3,723.8,708.1,15.7,449.5,61.7,2.2,60.4,65.0
강원도,200406,1173.6,728.4,715.6,12.7,445.3,62.1,1.7,61.0,65.8
강원도,200407,1174.0,723.3,708.7,14.6,450.7,61.6,2.0,60.4,65.2
강원도,200408,1174.1,709.7,695.7,14.0,464.5,60.4,2.0,59.3,63.9
강원도,200409,1174.2,724.5,710.9,13.6,449.7,61.7,1.9,60.5,65.2
강원도,200410,1174.3,728.0,715.2,12.8,446.2,62.0,1.8,60.9,65.4
강원도,200411,1174.1,694.5,679.7,14.8,479.6,59.2,2.1,57.9,63.3
강원도,200412,1173.9,659.6,645.2,14.4,514.3,56.2,2.2,55.0,61.0
강원도,200501,1173.8,630.2,614.6,15.6,543.6,53.7,2.5,52.4,58.5
강원도,200502,1174.0,632.5,618.3,14.2,541.5,53.9,2.2,52.7,58.8
강원도,200503,1174.0,663.2,648.4,14.7,510.8,56.5,2.2,55.2,60.8
강원도,200504,1174.0,706.9,692.0,14.9,467.1,60.2,2.1,58.9,63.5
강원도,200505,1174.0,718.5,709.5,8.9,455.5,61.2,1.2,60.4,64.6
강원도,200506,1174.1,713.9,703.0,10.9,460.2,60.8,1.5,59.9,64.3
강원도,200507,1174.2,707.0,694.6,12.5,467.1,60.2,1.8,59.2,63.4
강원도,200508,1174.3,688.7,677.0,11.7,485.6,58.6,1.7,57.7,62.0
강원도,200509,1174.6,717.8,706.8,11.0,456.8,61.1,1.5,60.2,64.5
강원도,200510,1174.7,720.8,710.2,10.6,454.0,61.4,1.5,60.5,64.8
강원도,200511,1175.0,702.7,691.9,10.8,472.3,59.8,1.5,58.9,63.6
강원도,200512,1174.9,659.9,647.4,12.5,515.1,56.2,1.9,55.1,61.3
강원도,200601,1176.3,623.6,612.6,10.9,552.7,53.0,1.7,52.1,58.8
강원도,200602,1176.4,620.5,609.5,11.0,556.0,52.7,1.8,51.8,58.2
강원도,200603,1176.5,666.0,654.5,11.4,510.5,56.6,1.7,55.6,61.4
강원도,200604,1176.9,705.3,697.5,7.8,471.6,59.9,1.1,59.3,63.9
강원도,200605,1177.4,726.4,718.5,7.8,451.0,61.7,1.1,61.0,65.1
강원도,200606,1177.9,729.1,720.7,8.4,448.8,61.9,1.2,61.2,65.3
강원도,200607,1178.4,716.8,709.3,7.6,461.5,60.8,1.1,60.2,64.2
강원도,200608,1179.0,716.7,711.1,5.6,462.3,60.8,0.8,60.3,64.1
강원도,200609,1179.3,727.2,718.2,8.9,452.1,61.7,1.2,60.9,64.7
강원도,200610,1179.7,738.7,728.9,9.8,441.0,62.6,1.3,61.8,66.0
강원도,200611,1179.8,722.3,712.4,9.9,457.5,61.2,1.4,60.4,65.1
강원도,200612,1180.0,660.9,648.4,12.4,519.2,56.0,1.9,54.9,61.5
강원도,200701,1180.7,633.6,619.2,14.4,547.1,53.7,2.3,52.4,59.3
강원도,200702,1180.9,623.0,609.7,13.3,557.9,52.8,2.1,51.6,58.3
강원도,200703,1181.2,681.7,668.3,13.4,499.5,57.7,2.0,56.6,62.5
강원도,200704,1181.5,712.1,699.6,12.5,469.4,60.3,1.8,59.2,63.6
강원도,200705,1182.2,711.2,698.4,12.8,471.0,60.2,1.8,59.1,63.3
강원도,200706,1182.9,722.9,710.4,12.6,459.9,61.1,1.7,60.1,64.1
강원도,200707,1183.6,716.5,703.2,13.4,467.1,60.5,1.9,59.4,63.6
강원도,200708,1184.6,720.6,707.4,13.1,464.1,60.8,1.8,59.7,63.9
강원도,200709,1185.6,720.0,708.4,11.7,465.6,60.7,1.6,59.8,63.8
강원도,200710,1186.9,728.8,715.4,13.5,458.1,61.4,1.9,60.3,64.8
강원도,200711,1187.8,712.5,700.2,12.4,475.3,60.0,1.7,58.9,64.2
강원도,200712,1188.8,660.4,647.6,12.8,528.4,55.6,1.9,54.5,61.6
강원도,200801,1190.1,629.9,620.1,9.7,560.2,52.9,1.5,52.1,59.2
강원도,200802,1191.0,621.3,606.1,15.2,569.7,52.2,2.4,50.9,57.5
강원도,200803,1191.8,661.2,649.0,12.2,530.6,55.5,1.8,54.5,60.2
강원도,200804,1192.7,721.4,709.5,11.9,471.3,60.5,1.6,59.5,63.8
강원도,200805,1193.6,729.2,720.3,8.9,464.4,61.1,1.2,60.3,64.2
강원도,200806,1194.6,734.8,722.5,12.3,459.8,61.5,1.7,60.5,64.7
강원도,200807,1195.8,731.8,718.9,12.9,464.0,61.2,1.8,60.1,64.4
강원도,200808,1196.8,729.3,716.7,12.6,467.5,60.9,1.7,59.9,64.3
강원도,200809,1197.7,721.4,710.0,11.4,476.3,60.2,1.6,59.3,63.4
강원도,200810,1198.6,739.2,723.5,15.6,459.5,61.7,2.1,60.4,64.6
강원도,200811,1199.8,724.9,713.4,11.5,474.9,60.4,1.6,59.5,64.6
강원도,200812,1200.8,665.8,654.8,11.0,535.0,55.4,1.7,54.5,61.6
강원도,200901,1202.8,632.6,619.2,13.5,570.2,52.6,2.1,51.5,58.7
강원도,200902,1203.6,649.9,636.5,13.4,553.7,54.0,2.1,52.9,60.2
강원도,200903,1204.3,690.4,676.7,13.7,513.9,57.3,2.0,56.2,61.7
강원도,200904,1205.1,729.9,715.7,14.2,475.1,60.6,1.9,59.4,64.1
강원도,200905,1206.1,749.8,731.5,18.3,456.3,62.2,2.4,60.7,65.0
강원도,200906,1207.1,747.6,728.3,19.4,459.5,61.9,2.6,60.3,64.7
강원도,200907,1208.2,738.1,721.5,16.5,470.1,61.1,2.2,59.7,64.1
강원도,200908,1209.2,735.4,720.0,15.5,473.8,60.8,2.1,59.5,64.2
강원도,200909,1210.0,734.6,719.9,14.7,475.4,60.7,2.0,59.5,63.9
강원도,200910,1210.8,738.1,722.6,15.5,472.7,61.0,2.1,59.7,64.3
강원도,200911,1211.7,707.9,695.4,12.5,503.7,58.4,1.8,57.4,63.3
강원도,200912,1212.5,660.2,648.7,11.5,552.3,54.4,1.7,53.5,61.1
강원도,201001,1215.0,636.1,604.3,31.8,578.9,52.4,5.0,49.7,57.7
강원도,201002,1215.7,629.8,602.9,27.0,585.8,51.8,4.3,49.6,57.2
강원도,201003,1216.4,651.7,628.8,22.9,564.7,53.6,3.5,51.7,58.1
강원도,201004,1217.2,700.9,685.5,15.4,516.3,57.6,2.2,56.3,61.2
강원도,201005,1218.3,732.1,718.2,13.9,486.1,60.1,1.9,59.0,63.5
강원도,201006,1219.2,730.4,719.4,10.9,488.8,59.9,1.5,59.0,63.7
강원도,201007,1220.7,750.2,735.1,15.1,470.5,61.5,2.0,60.2,64.7
강원도,201008,1222.0,733.6,720.1,13.5,488.4,60.0,1.8,58.9,63.2
강원도,201009,1223.1,727.9,710.6,17.3,495.2,59.5,2.4,58.1,62.6
강원도,201010,1224.3,740.0,721.5,18.5,484.3,60.4,2.5,58.9,63.7
강원도,201011,1225.8,722.1,709.4,12.7,503.7,58.9,1.8,57.9,63.6
강원도,201012,1227.6,661.4,642.8,18.6,566.3,53.9,2.8,52.4,59.4
강원도,201101,1223.1,620.7,602.7,18.0,602.4,50.7,2.9,49.3,57.0
강원도,201102,1224.3,637.4,608.2,29.1,586.9,52.1,4.6,49.7,57.2
강원도,201103,1225.6,680.7,657.7,23.1,544.9,55.5,3.4,53.7,59.8
강원도,201104,1226.7,720.0,705.7,14.4,506.7,58.7,2.0,57.5,62.5
강원도,201105,1228.6,746.2,731.3,14.9,482.4,60.7,2.0,59.5,64.3
강원도,201106,1229.3,751.7,738.7,13.0,477.6,61.1,1.7,60.1,65.0
강원도,201107,1230.7,746.5,732.3,14.3,484.2,60.7,1.9,59.5,64.6
강원도,201108,1231.9,742.6,728.5,14.1,489.3,60.3,1.9,59.1,64.2
강원도,201109,1232.4,716.2,705.4,10.7,516.2,58.1,1.5,57.2,62.0
강원도,201110,1233.4,735.5,723.2,12.2,497.9,59.6,1.7,58.6,63.4
강원도,201111,1234.8,720.4,709.2,11.2,514.4,58.3,1.6,57.4,63.2
강원도,201112,1237.7,667.2,655.0,12.2,570.5,53.9,1.8,52.9,60.6
강원도,201201,1238.1,644.7,628.6,16.1,593.4,52.1,2.5,50.8,59.0
강원도,201202,1239.3,655.4,625.3,30.1,583.9,52.9,4.6,50.5,58.4
강원도,201203,1240.3,681.2,653.0,28.1,559.1,54.9,4.1,52.6,59.3
강원도,201204,1241.1,739.2,720.2,19.0,501.9,59.6,2.6,58.0,63.1
강원도,201205,1242.7,754.7,740.6,14.1,488.0,60.7,1.9,59.6,64.2
강원도,201206,1243.3,750.2,735.6,14.7,493.0,60.3,2.0,59.2,64.1
강원도,201207,1244.3,765.4,748.4,17.0,478.9,61.5,2.2,60.1,65.4
강원도,201208,1244.9,758.7,736.4,22.4,486.2,60.9,3.0,59.2,64.3
강원도,201209,1245.3,764.4,749.2,15.3,480.8,61.4,2.0,60.2,65.1
강원도,201210,1245.7,757.9,746.0,11.9,487.8,60.8,1.6,59.9,64.9
강원도,201211,1246.7,737.0,724.2,12.8,509.8,59.1,1.7,58.1,64.1
강원도,201212,1249.2,692.5,679.0,13.5,556.7,55.4,1.9,54.4,62.3
강원도,201301,1249.3,658.1,642.5,15.6,591.2,52.7,2.4,51.4,59.8
강원도,201302,1250.5,669.4,645.2,24.2,581.0,53.5,3.6,51.6,60.0
강원도,201303,1250.9,697.6,682.3,15.3,553.2,55.8,2.2,54.5,61.8
강원도,201304,1251.6,736.9,722.5,14.4,514.6,58.9,2.0,57.7,63.4
강원도,201305,1252.4,762.5,746.4,16.1,490.0,60.9,2.1,59.6,65.2
강원도,201306,1253.6,751.1,733.6,17.5,502.4,59.9,2.3,58.5,64.0
강원도,201307,1254.6,757.4,742.0,15.4,497.1,60.4,2.0,59.1,64.9
강원도,201308,1255.6,750.1,735.8,14.3,505.5,59.7,1.9,58.6,64.3
강원도,201309,1256.7,740.1,721.7,18.4,516.6,58.9,2.5,57.4,62.7
강원도,201310,1257.7,747.8,730.7,17.1,509.9,59.5,2.3,58.1,63.4
강원도,201311,1258.9,734.0,722.2,11.8,524.9,58.3,1.6,57.4,63.0
강원도,201312,1260.0,664.5,644.1,20.3,595.6,52.7,3.1,51.1,58.7
강원도,201401,1260.8,666.0,635.8,30.2,594.8,52.8,4.5,50.4,58.3
강원도,201402,1262.0,676.8,638.8,38.0,585.2,53.6,5.6,50.6,58.2
강원도,201403,1263.0,710.2,682.8,27.4,552.8,56.2,3.9,54.1,60.5
강원도,201404,1263.9,771.5,748.6,23.0,492.4,61.0,3.0,59.2,64.5
강원도,201405,1265.1,764.2,745.6,18.6,500.9,60.4,2.4,58.9,64.0
강원도,201406,1266.1,777.1,753.8,23.3,489.0,61.4,3.0,59.5,64.8
강원도,201407,1267.1,771.8,755.4,16.4,495.3,60.9,2.1,59.6,65.1
강원도,201408,1268.5,772.4,752.7,19.8,496.0,60.9,2.6,59.3,64.7
강원도,201409,1269.6,768.0,747.3,20.7,501.5,60.5,2.7,58.9,64.0
강원도,201410,1270.4,771.6,751.5,20.1,498.8,60.7,2.6,59.2,64.3
강원도,201411,1271.6,771.6,751.4,20.2,500.0,60.7,2.6,59.1,64.6
강원도,201412,1272.7,699.6,682.8,16.8,573.1,55.0,2.4,53.6,61.5
강원도,201501,1273.9,686.4,658.4,28.0,587.5,53.9,4.1,51.7,60.1
강원도,201502,1275.2,708.3,665.1,43.2,566.9,55.5,6.1,52.2,60.3
강원도,201503,1276.3,735.3,707.4,27.8,541.1,57.6,3.8,55.4,61.7
강원도,201504,1277.6,773.4,749.5,23.8,504.3,60.5,3.1,58.7,64.5
강원도,201505,1278.8,787.4,763.8,23.6,491.4,61.6,3.0,59.7,65.4
강원도,201506,1280.0,794.9,771.0,23.9,485.1,62.1,3.0,60.2,66.0
강원도,201507,1281.0,806.7,780.6,26.1,474.3,63.0,3.2,60.9,67.0
강원도,201508,1281.9,800.2,778.5,21.7,481.7,62.4,2.7,60.7,66.7
강원도,201509,1282.8,794.1,776.2,17.9,488.8,61.9,2.3,60.5,66.1
강원도,201510,1283.6,789.7,770.6,19.1,493.9,61.5,2.4,60.0,65.8
강원도,201511,1284.5,778.1,758.7,19.4,506.3,60.6,2.5,59.1,65.4
강원도,201512,1285.4,730.7,709.7,21.0,554.7,56.8,2.9,55.2,63.1
강원도,201601,1283.1,699.2,673.5,25.8,583.8,54.5,3.7,52.5,61.0
강원도,201602,1284.0,720.1,671.5,48.6,564.0,56.1,6.7,52.3,60.5
강원도,201603,1285.2,749.3,723.6,25.8,535.8,58.3,3.4,56.3,63.0
강원도,201604,1286.0,777.9,760.3,17.6,508.1,60.5,2.3,59.1,65.0
강원도,201605,1287.1,790.4,776.1,14.4,496.7,61.4,1.8,60.3,66.0
강원도,201606,1288.0,799.5,780.2,19.3,488.5,62.1,2.4,60.6,66.3
강원도,201607,1288.6,797.4,774.5,22.9,491.2,61.9,2.9,60.1,65.5
강원도,201608,1289.0,793.5,774.1,19.4,495.6,61.6,2.4,60.1,65.7
강원도,201609,1289.5,793.3,773.5,19.8,496.3,61.5,2.5,60.0,65.3
강원도,201610,1290.1,796.7,779.5,17.2,493.4,61.8,2.2,60.4,66.0
강원도,201611,1290.6,791.2,777.7,13.5,499.4,61.3,1.7,60.3,66.4
강원도,201612,1291.0,744.6,727.7,16.8,546.5,57.7,2.3,56.4,64.3
강원도,201701,1292.0,716.9,697.3,19.5,575.2,55.5,2.7,54.0,62.8
강원도,201702,1292.6,761.5,711.6,49.9,531.1,58.9,6.6,55.1,63.7
강원도,201703,1293.3,782.3,763.3,19.0,511.0,60.5,2.4,59.0,65.8
강원도,201704,1293.7,822.6,805.4,17.2,471.2,63.6,2.1,62.3,68.0
강원도,201705,1294.6,839.0,823.5,15.4,455.6,64.8,1.8,63.6,69.0
강원도,201706,1294.9,845.3,826.6,18.7,449.6,65.3,2.2,63.8,69.1
강원도,201707,1295.1,846.1,832.5,13.6,449.1,65.3,1.6,64.3,69.2
강원도,201708,1295.5,846.7,828.5,18.1,448.9,65.4,2.1,64.0,69.2
강원도,201709,1295.7,834.4,816.4,17.9,461.4,64.4,2.1,63.0,68.1
강원도,201710,1296.5,844.6,818.9,25.7,451.8,65.1,3.0,63.2,68.1
강원도,201711,1297.0,829.4,809.9,19.5,467.6,63.9,2.4,62.4,68.1
강원도,201712,1297.3,763.4,742.9,20.4,533.9,58.8,2.7,57.3,64.1
강원도,201801,1297.4,732.9,700.3,32.6,564.5,56.5,4.4,54.0,62.8
강원도,201802,1298.0,750.6,704.5,46.1,547.4,57.8,6.1,54.3,62.7
강원도,201803,1297.9,800.6,778.7,21.9,497.3,61.7,2.7,60.0,66.1
강원도,201804,1298.6,828.5,803.6,24.9,470.1,63.8,3.0,61.9,66.8
강원도,201805,1299.1,835.6,815.2,20.4,463.5,64.3,2.4,62.8,67.6
강원도,201806,1299.7,837.2,819.3,17.8,462.5,64.4,2.1,63.0,68.3
강원도,201807,1300.1,838.4,815.1,23.3,461.7,64.5,2.8,62.7,67.8
강원도,201808,1300.5,844.6,820.4,24.2,455.9,64.9,2.9,63.1,68.2
강원도,201809,1301.0,843.4,823.1,20.3,457.6,64.8,2.4,63.3,68.4
강원도,201810,1301.4,840.3,819.9,20.4,461.1,64.6,2.4,63.0,68.4
강원도,201811,1301.6,832.1,818.6,13.6,469.5,63.9,1.6,62.9,68.3
강원도,201812,1302.4,763.3,744.9,18.4,539.1,58.6,2.4,57.2,65.2
강원도,201901,1300.8,771.6,721.1,50.5,529.2,59.3,6.5,55.4,65.0
강원도,201902,1302.8,783.9,731.3,52.6,518.9,60.2,6.7,56.1,64.3
강원도,201903,1302.6,831.2,800.3,31.0,471.3,63.8,3.7,61.4,67.0
강원도,201904,1302.8,860.6,830.9,29.7,442.2,66.1,3.5,63.8,68.8
강원도,201905,1302.0,866.1,839.5,26.6,435.9,66.5,3.1,64.5,69.5
강원도,201906,1302.3,860.8,831.5,29.3,441.6,66.1,3.4,63.8,68.9
강원도,201907,1303.1,867.5,847.6,19.9,435.7,66.6,2.3,65.0,70.5
강원도,201908,1302.9,870.0,851.2,18.8,432.9,66.8,2.2,65.3,70.8
강원도,201909,1303.2,866.6,846.7,19.9,436.6,66.5,2.3,65.0,70.1
강원도,201910,1303.7,864.2,840.7,23.6,439.4,66.3,2.7,64.5,69.4
강원도,201911,1303.9,854.9,834.4,20.4,449.0,65.6,2.4,64.0,69.2
강원도,201912,1304.8,798.8,759.6,39.1,506.0,61.2,4.9,58.2,66.5
강원도,202001,1304.4,789.4,734.7,54.7,515.1,60.5,6.9,56.3,65.5
강원도,202002,1305.7,796.7,759.2,37.4,509.1,61.0,4.7,58.1,65.2
강원도,202003,1305.9,828.8,797.8,31.0,477.1,63.5,3.7,61.1,66.8
